patent_id,section_code,subclass
10804285,H,H10B
10578965,G,G03F
10578965,C,C09D
10804285,H,H01L
10804285,H,H10D
10578965,B,B29C
10578965,B,B29K
10901323,G,G03F
10901323,G,G01N
10901323,G,G02B
10901326,G,G03F
10628328,G,G06F
10628328,H,H04L
10762549,G,G06Q
10762549,G,G06F
10670158,F,F16K
10670158,A,A62B
10628339,G,G06F
10628339,H,H04N
10718999,G,G03B
10718999,G,G02B
10718999,H,H01L
10718999,H,H04N
10901359,G,G03G
10852124,G,G01B
10628355,G,G06F
10578994,G,G03G
10578994,H,H04N
10804307,H,H10F
10762572,G,G06Q
10762572,G,G06F
10762572,G,G06T
10762572,G,G06V
10762572,H,H04N
10804309,H,H10F
10719015,G,G03F
10719015,C,C08G
10719015,C,C23C
10719015,C,C25D
10719015,G,G03C
10579003,G,G03G
10628367,G,G06F
10531712,A,A44B
10852153,G,G01C
10852153,B,B60W
10852153,B,B62D
10852153,G,G05D
10852153,G,G06V
10852153,G,G08G
10719022,G,G03G
10901401,G,G05B
10901401,Y,Y02P
10852161,G,G01D
10531730,A,A47B
10719034,G,G03G
10628393,G,G06F
10628397,G,G06F
10719039,G,G03G
10762598,G,G06T
10762598,G,G06F
10762599,G,G06T
10852171,G,G01F
10762599,G,G06F
10531747,A,A47D
10901423,G,G05D
10901423,B,B60W
10901423,G,G06N
10901423,G,G06Q
10901423,G,G08G
10901424,G,G05D
10901424,B,B60W
10901424,G,G01C
10901424,G,G01S
10901424,G,G06V
10901424,G,G08G
10804333,G,G09G
10804333,H,H10K
10804333,G,G06F
10628428,G,G06F
10804333,H,H10H
10762614,G,G06T
10762614,G,G06V
10579041,G,G05B
10579041,G,G06N
10579041,H,H01L
10719067,G,G05B
10719067,Y,Y02P
10531779,A,A47L
10628447,G,G06F
10628447,H,H04L
10901440,G,G05D
10762623,G,G06T
10762623,A,A61B
10901440,F,F24F
10852198,G,G01K
10762623,G,G16H
10852198,H,H01R
10531783,A,A47L
10531783,F,F16B
10852200,G,G01K
10804348,H,H10K
10804348,H,H10D
10579055,G,G05D
10579055,B,B60K
10579055,B,B60W
10531790,A,A61B
10852208,G,G01M
10852208,G,G01J
10531790,G,G01J
10852208,G,G01N
10852208,H,H04N
10531790,G,G01N
10670221,F,F21S
10670221,B,B60Q
10670221,H,H05K
10628469,G,G06F
10628469,G,G10L
10762632,G,G06T
10762632,A,A61B
10762632,G,G06F
10762632,G,G06V
10762635,G,G06T
10762635,G,G06F
10762635,G,G06V
10628485,G,G06F
10628485,G,G10H
10579067,G,G06V
10579067,G,G01C
10628488,G,G06F
10579067,G,G05D
10852233,G,G01N
10852233,G,G08B
10762644,G,G06T
10762644,G,G06F
10762644,G,G06N
10531814,A,A61B
10531822,A,A61B
10531822,A,A61M
10531822,B,B01D
10531822,G,G01N
10628528,G,G06F
10628528,G,G06N
10628528,G,G06Q
10901507,G,G06F
10901507,A,A61B
10901508,G,G06F
10901508,A,A63F
10901508,G,G06N
10531828,A,A61B
10670259,F,F21V
10670259,E,E04F
10670259,F,F21S
10670259,G,G08B
10670259,F,F21W
10670259,F,F21Y
10670260,F,F21V
10670260,A,A63F
10670260,F,F21L
10670260,F,F21Y
10531828,Y,Y10S
10670262,F,F23C
10670262,Y,Y02E
10719122,G,G06F
10719122,H,H04L
10719122,G,G05B
10804390,H,H10D
10762671,G,G06T
10670275,F,F23R
10719126,G,G06F
10719126,A,A41D
10670277,F,F24C
10719126,A,A61F
10719126,G,G02B
10670277,C,C09D
10762680,G,G06T
10531843,A,A61B
10531843,G,G01T
10531844,A,A61B
10531844,G,G01T
10531844,G,G21K
10531844,G,G01N
10670289,F,F24F
10670289,G,G05D
10670289,G,G10L
10719144,G,G06F
10628584,G,G06F
10670289,G,G06F
10670289,Y,Y02B
10628587,G,G06F
10628587,H,H04L
10719146,G,G06F
10531855,A,A61B
10531855,H,H01J
10531855,H,H05G
10762702,G,G06T
10670300,F,F24H
10670300,H,H05B
10579116,G,G06F
10579116,G,G11C
10579117,G,G06F
10579117,G,G05B
10579117,H,H04B
10579117,H,H04L
10579117,H,H01Q
10579117,H,H04W
10579117,Y,Y02D
10852314,G,G01N
10579126,G,G06F
10579127,G,G06F
10852314,G,G05B
10579127,Y,Y02D
10852316,G,G01P
10852316,B,B64D
10901573,G,G06F
10670326,F,F25D
10670326,F,F25B
10670326,H,H02G
10670326,H,H01B
10670329,F,F25D
10670329,A,A47F
10762733,G,G07C
10762733,G,G07B
10719186,G,G06F
10804435,H,H10H
10804435,F,F21K
10804435,F,F21V
10804435,F,F21Y
10670344,F,F28D
10670344,B,B23P
10670344,F,F24F
10670344,F,F28F
10804442,H,H10H
10719193,G,G06F
10719193,G,G06T
10719193,H,H04L
10852344,G,G01R
10852344,H,H01L
10579154,G,G01S
10579154,G,G06F
10579154,G,G01B
10579154,G,G06V
10531895,A,A61B
10804447,H,H10H
10804447,G,G02B
10804447,H,H10K
10804447,H,H01L
10670363,F,F41A
10670369,F,F41C
10670369,F,F41A
10670372,F,F41G
10670372,G,G01S
10579162,G,G06F
10579162,G,G02B
10852361,G,G01R
10852361,H,H01R
10804454,H,H10N
10852361,H,H04B
10804454,G,G06N
10804454,H,H01L
10852361,H,H04Q
10804454,H,H03K
10670386,G,G01B
10670386,G,G01D
10670386,G,G01R
10804456,H,H10N
10804456,A,A01K
10804456,A,A61B
10628693,A,A61B
10628693,G,G06V
10628693,G,G16H
10579175,G,G06F
10579175,G,G06V
10719225,G,G06F
10852371,G,G01R
10852374,G,G01R
10852374,H,H04B
10628707,G,G01C
10628707,B,B60R
10628707,G,G01S
10628707,G,G06F
10628707,G,G08C
10628707,B,B60T
10579185,G,G06F
10852378,G,G01R
10719236,G,G06F
10852378,A,A61B
10852378,G,G16H
10579185,G,G09G
10670420,G,G01C
10670420,G,G06F
10670420,G,G06Q
10670420,H,H04B
10670420,H,H04W
10762786,G,G08G
10762786,B,B60Q
10762786,B,B60W
10628713,G,G06V
10762786,B,B62D
10628713,H,H04N
10762786,G,G05D
10762786,G,G06Q
10901630,G,G06F
10762786,G,G06V
10852384,G,G01S
10852384,H,H04W
10852384,G,G01V
10579191,G,G06F
10852384,H,H04L
10852385,G,G01S
10852385,F,F24S
10852385,H,H02S
10852385,Y,Y02E
10804481,C,C09K
10804481,H,H10K
10628724,G,G06K
10628724,G,G06Q
10901650,G,G06F
10628724,G,G07F
10901650,H,H04L
10852403,G,G01S
10719260,G,G06F
10762802,G,G09B
10531938,A,A61C
10531938,A,A61K
10531938,C,C03C
10531938,C,C04B
10719264,G,G06F
10628734,G,G06N
10901658,G,G06F
10719266,G,G06F
10719266,G,G11C
10670471,G,G01K
10579221,G,G06F
10579221,H,H04L
10628752,H,H04Q
10628752,H,H04B
10628752,H,H10N
10670493,G,G01M
10762820,G,G09G
10531957,A,A61F
10531957,A,A61L
10628765,G,G06Q
10670508,G,G01N
10670508,B,B01L
10579243,H,H04N
10579243,G,G06F
10852437,G,G01S
10852437,H,H03F
10579243,H,H04L
10852437,H,H04B
10628790,G,G06Q
10628790,G,G05D
10628802,G,G06Q
10628802,G,G06F
10628802,G,G06V
10628805,G,G06Q
10628805,Y,Y02P
10628805,Y,Y02W
10901707,G,G06F
10628816,G,G06Q
10628817,G,G06Q
10531982,A,A61F
10579262,G,G06F
10628827,G,G06Q
10901737,G,G06F
10901738,G,G06F
10628848,G,G06Q
10628848,G,G06F
10670568,G,G01N
10628855,G,G06Q
10628855,H,H04L
10579276,G,G06F
10670578,G,G01N
10670578,B,B82Y
10852478,G,G02B
10670578,C,C12Q
10852478,H,H01S
10852478,G,G02F
10852478,H,H01L
10628869,G,G06Q
10628869,G,G06T
10628869,G,G06V
10852479,G,G02B
10852479,B,B33Y
10852479,B,B29C
10804544,H,H01M
10804544,Y,Y02E
10670583,G,G01N
10670583,B,B01L
10670583,C,C12M
10901767,G,G06F
10762866,G,G09G
10579283,G,G06F
10670587,G,G01N
10670587,B,B01D
10670587,C,C07K
10901776,G,G06F
10719328,G,G06F
10670591,G,G01N
10670591,C,C40B
10670591,C,C12Q
10762878,G,G09G
10762878,G,G06F
10532013,A,A61K
10532013,A,A61Q
10532020,A,A61K
10804559,H,H01M
10532020,A,A61Q
10804559,Y,Y02E
10804559,Y,Y02P
10719343,G,G06F
10804561,H,H01M
10804561,Y,Y02E
10804561,Y,Y02P
10579304,G,G06F
10901807,G,G06F
10628930,G,G06T
10852529,B,B81B
10852529,G,G02B
10628930,A,A61B
10628930,G,G06F
10532032,A,A61K
10532032,A,A61F
10628930,G,G06V
10532032,A,A61L
10532032,A,A61P
10532032,C,C07D
10670619,G,G01N
10670619,B,B01L
10532032,A,A61B
10579316,G,G06F
10670624,G,G01P
10579316,G,G06K
10670625,G,G01Q
10579316,G,G06T
10579316,H,H04N
10762906,G,G10L
10762906,H,H04M
10628937,G,G06V
10628937,G,G06T
10628937,G,G16H
10628937,H,H04L
10628937,G,G06K
10579318,G,G06F
10579318,G,G06K
10628941,G,G06T
10628941,A,A61B
10804579,H,H01M
10804579,F,F16L
10628941,G,G06F
10628941,G,G06V
10628941,G,G16H
10579322,G,G06F
10579322,G,G09G
10579322,H,H04L
10670639,G,G01R
10804579,Y,Y02E
10579322,H,H04W
10670639,G,G03G
10670640,G,G01R
10670640,B,B60L
10579323,G,G06F
10579323,G,G10L
10579323,H,H04N
10579324,G,G06F
10670640,H,H02J
10762917,G,G11B
10670640,B,B60Y
10670640,Y,Y02T
10579324,G,G09G
10804586,H,H01P
10804586,H,H01Q
10804586,H,H04B
10804586,H,H04W
10719386,G,G06F
10579328,G,G06F
10579328,G,G08C
10579328,H,H03G
10579328,H,H04R
10719386,H,H04L
10719386,G,G06Q
10719389,G,G06F
10719389,H,H03M
10762928,G,G11B
10762928,H,H04N
10852555,G,G02B
10852555,G,G09G
10532051,A,A61K
10532051,A,A61P
10532051,C,C07K
10901851,G,G06F
10901851,H,H02H
10901851,H,H03K
10901851,H,H05K
10901851,G,G11C
10719400,G,G06F
10901854,G,G06F
10628962,G,G06T
10628962,G,G04F
10628962,G,G06F
10628962,G,G06V
10628962,H,H04N
10852567,G,G02C
10852567,B,B32B
10852567,B,B42D
10852567,G,G02B
10719408,G,G06F
10719408,H,H04L
10804618,H,H01Q
10901863,G,G06F
10628977,G,G06T
10628977,G,G06F
10628977,G,G06Q
10532068,A,A61K
10719425,G,G06F
10532068,C,C12N
10670689,G,G01S
10579374,G,G06F
10532068,C,C07K
10579374,H,H04L
10901876,G,G06F
10762961,G,G11C
10762961,B,B82Y
10901876,G,G06N
10579378,G,G06F
10762961,H,H03K
10719433,G,G06F
10719433,G,G06T
10719433,H,H04N
10719433,G,G11C
10762961,Y,Y10S
10804633,H,H01R
10804633,C,C25D
10532073,A,A61K
10532073,A,A61P
10901887,G,G06F
10532073,C,C12N
10804640,H,H01R
10719440,G,G06F
10670698,G,G01S
10579392,G,G06F
10762972,G,G11C
10762972,G,G06F
10762985,H,H04L
10762985,G,G16H
10532084,A,A61K
10532084,A,A23L
10532084,A,A61P
10532084,C,C07K
10579410,G,G06F
10804669,H,H01R
10804669,F,F16B
10901912,G,G06F
10719464,G,G06F
10901916,G,G06F
10719469,G,G06F
10629030,G,G07F
10629030,G,G06F
10901921,G,G06F
10629030,G,G06Q
10901921,H,H04M
10901921,H,H04W
10532094,A,A61K
10532094,A,A61P
10532094,C,C07K
10532094,C,C12N
10532094,C,C12Q
10901937,H,H04L
10901937,G,G06F
10804698,H,H02J
10804698,H,H10F
10804698,Y,Y02E
10670741,G,G01T
10670741,H,H10F
10670741,H,H10K
10670741,G,G21K
10901941,G,G06F
10901941,B,B25J
10901941,B,B65B
10901941,H,H04M
10901941,G,G01N
10763011,H,H01B
10763011,E,E21B
10901942,G,G06F
10763011,Y,Y02A
10901942,H,H04L
10719483,G,G06F
10901945,G,G06F
10763016,H,H01C
10532103,A,A61K
10763016,H,H01F
10901951,G,G06F
10763016,H,H01G
10804709,H,H02J
10532103,A,A61P
10804709,H,H01F
10901952,G,G06F
10804709,H,H04B
10763016,H,H01L
10763016,H,H05K
10763016,H,H10D
10763016,H,H10H
10901960,G,G06F
10629051,G,G08B
10629051,A,A61G
10629051,H,H04B
10763016,Y,Y02P
10532103,C,C07D
10532103,Y,Y02A
10901963,G,G06F
10901978,G,G06F
10901978,G,G16H
10901978,G,G16Z
10670768,G,G01V
10670768,E,E21B
10901981,G,G06F
10719506,G,G06F
10901991,G,G06F
10852672,G,G03G
10804727,H,H02J
10804727,H,H04B
10532119,A,A61L
10532119,H,H05B
10532119,A,A47L
10532119,E,E04F
10532119,Y,Y02B
10629073,G,G08G
10629073,G,G01C
10629074,G,G08G
10629074,G,G06T
10629074,G,G06V
10629075,B,B60W
10629075,A,A61B
10629075,B,B60R
10629075,G,G01C
10629075,G,G05D
10629075,G,G06F
10629075,G,G06N
10629075,G,G06Q
10629075,G,G07B
10629075,G,G07C
10629075,G,G08G
10629075,H,H04B
10763044,H,H01G
10763044,C,C04B
10629075,H,H04L
10763044,C,C08K
10629075,H,H04M
10629075,H,H04W
10852694,G,G03H
10852694,G,G07D
10852694,H,H04N
10719533,G,G06F
10852694,H,H04W
10532129,A,A61L
10532129,A,A61M
10532131,A,A61L
10532131,A,A61P
10532131,A,A61F
10670799,G,G02B
10902026,G,G06F
10902026,G,G06N
10852703,G,G05B
10670801,G,G02B
10670801,E,E03C
10670801,F,F21S
10670801,F,F21V
10852705,G,G05B
10670801,F,F21Y
10852705,G,G06Q
10852705,G,G06F
10579489,G,G06F
10579496,G,G06F
10579496,G,G05B
10579496,H,H04L
10719559,G,G06F
10902043,G,G06F
10902043,G,G06N
10670815,G,G02B
10670815,A,A61F
10804764,H,H02K
10852721,G,G05D
10852721,G,G06F
10852721,B,B60W
10852721,G,G07C
10579515,G,G06F
10579515,G,G11C
10670819,G,G02B
10670819,H,H01S
10804772,H,H02K
10804772,H,H01R
10804774,H,H02K
10719580,G,G16H
10719580,A,A61B
10804774,Y,Y02E
10670824,G,G02B
10719580,G,G06T
10670824,H,H04Q
10532150,A,A61M
10532150,A,A61J
10532150,G,G01V
10902080,G,G06F
10902080,H,H04L
10670850,G,G02B
10670850,G,G01N
10670850,H,H04N
10763100,H,H01L
10763100,B,B08B
10763100,H,H01S
10763100,H,H10H
10719605,G,G06F
10719605,H,H04W
10804807,H,H02M
10579543,G,G06F
10804807,Y,Y02B
10532171,A,A61M
10532171,A,A61B
10532171,A,A61F
10902100,G,G06F
10532171,A,A61J
10902100,G,G06V
10902100,H,H04W
10579548,G,G06F
10670869,G,G02B
10629150,G,G09G
10852745,G,G05D
10852745,Y,Y10S
10579562,G,G06F
10579562,H,H04L
10579562,H,H04J
10902130,G,G06F
10902134,G,G06F
10902134,G,G06Q
10902134,H,H04L
10902134,H,H04W
10579576,G,G06F
10579576,H,H04L
10532184,A,A61M
10532184,A,A61B
10532184,B,B65B
10532184,B,B65C
10532184,B,B65D
10902142,G,G06F
10902142,H,H04L
10579585,G,G06F
10852759,G,G05F
10852759,G,G06Q
10852759,H,H02J
10719653,G,G06F
10852759,Y,Y02B
10852759,Y,Y04S
10629173,G,G10G
10629173,G,G10H
10579591,G,G06F
10629173,G,G10L
10532188,A,A61M
10532188,A,A61B
10579597,G,G06F
10804847,H,H03B
10579597,H,H04L
10902152,G,G06F
10902157,G,G06F
10902157,G,G06T
10902159,G,G06F
10902159,G,G07G
10902159,H,H02S
10902159,Y,Y02B
10902159,Y,Y02E
10670920,G,G02B
10670920,G,G02F
10670920,H,H04N
10719667,G,G06F
10579608,G,G06F
10902167,G,G06F
10852770,G,G06F
10852770,G,G04B
10670923,G,G02F
10852770,G,G04G
10579615,G,G06F
10579615,H,H04L
10902186,G,G06F
10902186,G,G06Q
10852786,G,G06F
10852786,F,F24F
10852786,H,H05K
10579633,G,G06F
10579641,G,G06F
10629220,G,G10L
10629220,H,H04L
10579641,G,G10L
10579641,H,H04L
10629220,H,H04R
10629227,G,G11B
10629227,B,B32B
10532223,A,A61N
10532223,A,A61B
10852801,G,G06F
10852801,G,G01R
10532223,H,H01J
10532223,H,H05G
10852801,H,H02H
10579649,G,G06F
10579649,G,G06Q
10629233,G,G11B
10804879,H,H03H
10852805,G,G06F
10852805,Y,Y02D
10902216,G,G06F
10902216,G,G06N
10902219,G,G06F
10902219,G,G09B
10902219,G,G10L
10804884,H,H03K
10804885,H,H03K
10804885,H,H01L
10804885,H,H10D
10763165,B,B22F
10763165,C,C23C
10763165,H,H01L
10719712,G,G06V
10852834,G,G06F
10671012,G,G03G
10629288,G,G11C
10629288,G,G01R
10804928,H,H03M
10629296,G,G16H
10629296,H,H04L
10852849,G,G06F
10671039,G,G05B
10671039,F,F03D
10671039,F,F05B
10671039,Y,Y02E
10804934,H,H03M
10804934,H,H04L
10629311,G,G16H
10629311,A,A61B
10629311,G,G06F
10629311,H,H04L
10629311,H,H04W
10763189,H,H01L
10763189,F,F16L
10579727,G,G06F
10671057,G,G05B
10671057,Y,Y02P
10902283,G,G06V
10902283,G,G06F
10902283,G,G06T
10579733,G,G06F
10579733,G,G06N
10804975,H,H04B
10804975,H,H04L
10804975,H,H04W
10804976,H,H04L
10804976,H,H04W
10804976,H,H04B
10579763,G,G06F
10579763,G,G06N
10804976,Y,Y02D
10532298,B,B01D
10532298,C,C02F
10532298,C,C12M
10532298,E,E02B
10532298,E,E02F
10629347,H,H01F
10579771,G,G06F
10579771,H,H10D
10579776,G,G06F
10579779,G,G06F
10579779,G,G06Q
10579779,H,H04L
10902337,G,G06N
10902337,G,G06F
10852907,G,G06F
10902343,G,G06N
10902343,G,G06T
10902343,G,G06V
10671104,G,G05F
10902344,G,G06N
10902344,G,G06F
10671104,H,H03F
10579784,G,G06F
10902344,G,G06Q
10579784,G,G06V
10532317,B,B01D
10532317,Y,Y02A
10532317,Y,Y02C
10902365,G,G06Q
10852918,G,G06F
10852918,H,H04W
10852921,G,G06F
10629387,H,H01G
10629387,C,C01B
10852926,G,G06F
10852926,G,G06T
10629387,Y,Y02E
10902377,G,G06Q
10902377,B,B25J
10902377,B,B65G
10902377,G,G05B
10902377,G,G06K
10902377,Y,Y10S
10902378,G,G06Q
10902378,G,G06F
10902378,G,G06N
10671132,G,G06F
10671132,Y,Y02D
10719823,G,G06Q
10671137,G,G06F
10671137,H,H02H
10719826,G,G06Q
10532334,B,B01F
10532334,B,B05B
10532334,B,B29C
10532334,B,B33Y
10532334,B,B44D
10532335,B,B01F
10532335,A,A45D
10532335,G,G06Q
10902399,G,G06Q
10671147,G,G06F
10902399,H,H04W
10671147,G,G06N
10671147,Y,Y02D
10763223,H,H01L
10671153,G,G06F
10671153,G,G06Q
10671153,H,H04L
10719841,G,G06Q
10671153,H,H04N
10671153,H,H04M
10579841,G,G06K
10579841,G,G07C
10902416,G,G06Q
10902416,G,G06F
10902416,H,H04L
10805047,H,H04L
10719852,G,G06Q
10719852,H,H04L
10719852,H,H04W
10532345,B,B01J
10852954,G,G06F
10532345,C,C10G
10805048,H,H04L
10671169,G,G06F
10579855,G,G06F
10579855,G,G06V
10579855,H,H10K
10902426,G,G06Q
10902427,G,G06Q
10719863,G,G06Q
10719863,G,G06F
10719863,G,G06V
10805056,H,H04L
10805056,H,H04W
10805056,Y,Y02D
10902446,G,G06Q
10671182,G,G06F
10671183,G,G06F
10671183,H,H01H
10671183,H,H03M
10902459,G,G06Q
10629444,C,C25D
10629444,C,C23C
10629444,H,H01L
10902464,G,G06Q
10671193,G,G06F
10671193,H,H04B
10671193,H,H04M
10671193,Y,Y02P
10629450,H,H01L
10629450,Y,Y02P
10719886,G,G06Q
10719886,B,B60W
10719886,G,G07C
10719887,G,G06Q
10902481,G,G06Q
10902481,G,G10L
10902481,H,H04M
10805076,H,H04L
10629461,H,H01L
10579891,A,A61B
10629461,Y,Y10T
10579891,G,G06V
10719899,G,G06Q
10719899,G,G06F
10579893,G,G06V
10719901,G,G06Q
10719901,G,G08G
10719901,G,G07C
10719903,G,G06T
10719903,G,G06F
10719903,Y,Y02D
10671222,G,G06F
10853003,G,G06F
10853003,H,H04N
10719923,G,G06T
10805107,H,H04J
10805107,H,H04L
10805107,H,H04Q
10902545,G,G06T
10902545,G,G06F
10902545,G,G09G
10902551,G,G06F
10902551,G,G06T
10902551,G,G06V
10805113,H,H04L
10805113,G,G06F
10579923,G,G06N
10719933,G,G06T
10719933,A,A61B
10902560,G,G06T
10719933,G,G06F
10805120,H,H04L
10902565,G,G06T
10902565,B,B63C
10902565,G,G06F
10805120,H,H04W
10902565,G,G09G
10671270,G,G06F
10671270,A,A47J
10579946,G,G06Q
10671270,G,G07F
10671270,B,B67D
10805126,H,H04L
10805126,H,H03K
10532423,B,B23K
10532423,H,H01M
10532423,Y,Y02E
10853023,G,G06F
10853023,G,G11B
10853023,H,H02B
10853023,H,H03G
10853023,H,H04R
10763263,H,H10B
10763263,H,H01L
10763264,H,H10B
10763264,G,G11C
10763266,H,H10B
10763266,H,H01L
10763266,H,H10D
10629498,H,H10D
10629498,B,B82Y
10805142,H,H04L
10629498,G,G05B
10629498,G,G06T
10629498,H,H01L
10805142,G,G01D
10805142,G,G08C
10805142,H,H04B
10853031,G,G06F
10805142,H,H04Q
10629498,H,H04N
10853031,G,G10L
10853031,H,H04R
10805142,Y,Y04S
10853034,G,G06F
10853034,G,G06N
10671294,G,G06F
10671294,G,G11B
10629498,G,G06F
10579981,G,G06Q
10629498,G,G06V
10579982,G,G06Q
10902592,G,G06T
10902592,G,G06V
10902592,G,G02B
10719951,G,G06T
10719951,G,G02B
10719951,G,G06F
10719951,G,G06N
10805152,H,H04L
10579994,G,G06Q
10579994,H,H04L
10532450,B,B25B
10671307,G,G06F
10579994,H,H04W
10671307,G,G06V
10532454,B,B25F
10805158,H,H04L
10532454,H,H02K
10805158,H,H04W
10671311,G,G06F
10532454,H,H02P
10671311,H,H04L
10580000,G,G06Q
10580000,H,H04W
10580000,H,H04L
10671321,G,G06F
10671321,G,G11C
10671321,Y,Y02D
10719973,G,G06T
10719973,G,G06F
10719973,G,G09G
10853076,G,G06F
10580031,G,G06Q
10580031,A,A61B
10580031,G,G16H
10532484,B,B27B
10580032,G,G06Q
10580038,G,G06Q
10629520,H,H01L
10902624,G,G06T
10902624,H,H04N
10719986,G,G06T
10532492,B,B29B
10719986,G,G16H
10532492,B,B29C
10763298,H,H10F
10532492,B,B29K
10902628,G,G06T
10902628,G,G06F
10902628,G,G06N
10902628,G,G06V
10671352,G,G06F
10629524,H,H01L
10671352,G,G06N
10629524,G,G11C
10671352,G,G06Q
10580058,G,G06Q
10629524,H,H10B
10532500,B,B29C
10532500,B,B22D
10532500,F,F01D
10532500,F,F04D
10532500,B,B29L
10532500,F,F05D
10805202,H,H04L
10902656,G,G06T
10902656,G,G06F
10902656,H,H04N
10902657,G,G06T
10580108,G,G06T
10580108,G,G06F
10532512,B,B29C
10763324,H,H10D
10763324,H,H01C
10532512,B,B33Y
10763324,H,H01L
10805220,H,H04L
10671411,G,G06F
10532521,B,B29C
10532521,B,B29B
10532521,B,B29D
10720035,A,A47F
10720035,G,G08B
10805230,H,H04L
10532521,C,C04B
10805230,G,G06F
10532521,D,D03D
10532521,F,F01D
10532521,B,B29L
10532521,D,D10B
10671422,G,G06F
10763339,H,H10D
10853150,G,G06F
10805250,H,H04L
10805250,G,G06Q
10763339,H,H01L
10805251,H,H04L
10853150,G,G06N
10580148,G,G06T
10671448,G,G06F
10671448,G,G06Q
10853159,G,G06F
10805262,H,H04L
10671448,G,G10L
10805262,G,G05B
10805262,Y,Y02D
10763344,H,H10D
10629556,H,H01L
10629556,H,H10D
10763345,H,H10D
10629556,H,H05K
10805273,H,H04L
10805273,G,G06F
10902728,G,G08G
10902728,B,B60W
10720071,G,G09B
10853178,G,G06F
10853178,G,G06N
10763358,H,H10D
10580192,G,G06T
10580192,G,G06F
10580192,G,G09G
10763360,H,H10D
10580196,G,G06T
10720086,G,G09F
10720086,G,G09G
10720086,H,H01L
10720086,H,H10H
10580198,G,G06T
10720088,G,G09G
10532549,B,B32B
10532549,B,B29C
10532549,B,B29D
10853192,G,G06F
10805305,H,H04L
10805305,G,G06F
10805305,G,G06N
10532549,F,F16B
10532549,B,B29L
10532549,B,B64F
10671504,G,G06F
10532554,B,B29C
10805310,H,H04L
10805310,G,G06F
10805310,G,G06Q
10532554,B,B33Y
10532554,B,B29K
10763372,H,H10D
10763372,H,H01L
10720096,G,G09G
10720096,G,G02F
10720096,H,H10K
10763379,H,H10F
10763379,G,G02B
10763379,G,G06F
10763379,H,H10D
10532561,B,B41J
10532561,B,B41M
10763379,Y,Y02E
10763379,Y,Y02P
10580222,G,G07B
10580222,G,G06Q
10720101,G,G09G
10720101,H,H10K
10805326,H,H04L
10805327,H,H04L
10805327,G,G06F
10805327,G,G06N
10763385,H,H10F
10763385,Y,Y02E
10805334,H,H04L
10805334,G,G06F
10853220,G,G06F
10853220,H,H04L
10853220,G,G06Q
10853220,Y,Y02D
10853229,G,G06F
10763407,H,H10H
10763407,H,H01L
10720120,G,G09G
10902798,G,G09G
10902800,G,G09G
10902800,G,G06F
10902802,G,G09G
10720134,G,G10K
10720134,B,B41J
10720134,G,G03G
10580276,G,G08B
10580276,H,H04W
10532613,B,B60C
10853250,G,G06F
10580281,G,G08B
10902808,G,G06F
10902808,G,G09G
10902808,G,G02F
10532621,B,B60G
10671582,G,G06F
10671591,G,G06F
10671591,G,G05B
10671591,G,G06Q
10671592,G,G06F
10580292,G,G08G
10902816,G,G09G
10580292,G,G01C
10580292,G,G01S
10902816,H,H03K
10580292,G,G05D
10580292,G,G06F
10629611,H,H10B
10629611,H,H10D
10629611,H,H01L
10580296,B,B60W
10580296,G,G08G
10580296,G,G01C
10580296,G,G05D
10671612,G,G06Q
10671612,G,G06F
10805394,H,H04L
10805394,G,G06F
10671612,G,G06N
10671612,G,G16H
10671612,H,H04L
10671612,H,H04M
10671612,H,H04W
10853279,G,G06F
10853279,Y,Y02D
10671613,G,G06F
10671614,G,G06F
10671614,G,G06N
10671614,H,H04M
10671618,G,G06F
10671618,G,G09B
10671618,G,G06Q
10671619,G,G06F
10720174,G,G10L
10671619,G,G10L
10853286,G,G06F
10805405,H,H04L
10580319,A,A63F
10580319,G,G09B
10763467,H,H01M
10629638,H,H10D
10629638,H,H01L
10580320,G,G09B
10580320,G,G08B
10763467,Y,Y02E
10671636,G,G06F
10532666,B,B60L
10580334,G,G09G
10580334,G,G02B
10580334,G,G02C
10580334,G,G06T
10580334,G,G06F
10580337,G,G09G
10580337,G,G01R
10580337,H,H03F
10671644,G,G06F
10853305,G,G06F
10629654,H,H10K
10629654,H,H10D
10671661,G,G06F
10629656,H,H10K
10629656,G,G09G
10629656,G,G02F
10671664,G,G06F
10671664,B,B33Y
10671664,G,G05B
10671664,B,B22F
10671664,Y,Y02P
10671666,G,G06F
10671666,G,G06N
10532688,B,B60P
10532688,B,B60G
10532688,B,B66F
10720209,G,G11C
10902890,G,G11C
10902895,G,G11C
10902895,G,G06F
10805440,H,H04M
10805440,G,G02F
10580362,G,G09G
10902895,H,H03K
10902895,Y,Y02D
10532698,B,B60R
10532698,B,B60D
10532698,B,B62D
10532698,G,G06N
10532698,G,G06T
10902904,G,G11C
10532703,B,B60R
10532703,A,A01K
10532703,B,B60N
10902904,H,H03K
10532711,B,B60R
10805455,H,H04M
10805455,H,H04L
10805455,H,H04W
10580388,G,G06F
10580388,G,G09G
10580388,G,G06T
10580388,Y,Y02D
10580389,G,G09G
10580389,B,B64D
10580389,G,G02B
10853361,G,G06F
10853361,H,H04L
10532727,B,B60W
10805468,H,H04M
10532727,Y,Y02T
10532727,Y,Y10S
10720240,G,G16H
10720240,A,A61B
10902924,G,G11C
10902924,G,G06F
